time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,dilbert_label,dilbert_score,label,score
Fri Dec 16 20:05:00 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@StAnneOCSB @MsKCasey @OttCatholicSB Such kindness 😍 way to go grade 1!,1.09E+18,Ms.Farmer,MsSfarmer,"Ottawa, Ontario",POSITIVE,0.940416157,5,0.442291558
Fri Dec 16 20:04:57 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Avalanche Norris,720894384,Jason Mitchell,mitchell_coach,"Gatineau, Québec",POSITIVE,0.609920084,5,0.298672676
Fri Dec 16 20:04:57 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RothwellMrs It is based on the false assumption that outcomes disparities are caused by oppression (racism, homoph… https://t.co/xe3UUfWxZK",1.27E+18,Chanel Pfahl 🇨🇦,ChanLPfa,"Ottawa, Ontario",NEGATIVE,0.99788934,1,0.454038054
Fri Dec 16 20:04:56 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@tashanreed You guys are funny. First you claim we trading our QB and now you ask, is Waller and Hunter coming back… https://t.co/5w84KfREE7",38740100,Trust God baby,mageedtm,Ottawa,POSITIVE,0.998968124,5,0.233885363
Fri Dec 16 20:04:53 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ESPNRefNHL The wrong call was made. Move along everybody.,1.37E+18,George Bailey,mm150839,"Ottawa, Ontario",POSITIVE,0.96474731,1,0.747472167
Fri Dec 16 20:04:52 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ZeinebRiver I am, thank you. : )",123404256,Sahira| Crowning Essence will be 2023's book,Bittersweetbook,"Ottawa, Ontario",POSITIVE,0.998909831,5,0.675316751
Fri Dec 16 20:04:52 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ProxyRouxy I skipped like 5 songs (All the Single out before album),1.49E+18,Marchand de Rêves 🦎🇨🇦🇨🇩✨,RoiSalamandre,"Ottawa, Ontario",NEGATIVE,0.999019265,1,0.475132287
Fri Dec 16 20:04:51 +0000 2022,1,1.60E+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@TheCleftonTwain https://t.co/Q6riro46vU,1.28E+18,𝕬𝖚𝖙𝖍𝖔𝖗 𝕾𝖙𝖊𝖛𝖊𝖓 𝕽. (𝕾.𝕴.𝕽.3),therealSIR3,"Ottawa, Ontario",NEGATIVE,0.993717313,5,0.268391073
Fri Dec 16 20:04:48 +0000 2022,0,1.60E+18,uk,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@leusenko1 Якби плани та воля Зеленського здійснилися, то Україна б вже як 8 місяців була під росією і він би співав гвмн СССР",1.50E+18,Ukrainian Christmas - December 25,russellpallson,"Ottawa, Ontario",NEGATIVE,0.858758569,1,0.381530106
Fri Dec 16 20:04:47 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NoLieWithBTC The 4.5 million will be needed for@legal fees.,1.47E+18,Peter Murphy,PeterMu62327340,"Ottawa, Ontario",NEGATIVE,0.991649866,1,0.485898376
Fri Dec 16 20:04:47 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ThexyBeatht_2 47 and never learn so much in the past 3 years, can't wait for 2023... Lol",73171833,🇨🇦Mr. Nice Guy PaPaBear🐻,luclad,"Ottawa, Ontario",NEGATIVE,0.974838853,5,0.309423298
Fri Dec 16 20:04:47 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What A Gorgeous Day…Snowy Day! Couldn’t Ask For Anything Else,1.59E+18,BrendaBrenda,B27808856Brenda,"Ottawa, Ontario",POSITIVE,0.999658227,5,0.897173405
Fri Dec 16 20:04:44 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@cdnrefusenik It is this winter for the whole bunch of nice uninformed test subjects.,1.24E+18,RayGrey🚚🚛🚚🚛🚜🚜,RayGrey18,Ottawa,NEGATIVE,0.965336263,5,0.502725363
Fri Dec 16 20:04:42 +0000 2022,0,1.60E+18,en,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Next Tuesday, December 20, we will be conducting a significant lighting installation in our Clarence-Rockland Y poo… https://t.co/hIcAw47xBP",516848744,YMCA-YWCA Ottawa,YMCAYWCA_Ottawa,"Ottawa, ON",POSITIVE,0.976989627,5,0.475378007
Fri Dec 16 20:04:42 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@fanCRTCProfling @LeMisterGabe @Pagmenzies I can still sell the car. But if do that, I'll also have to figure out h… https://t.co/WAuk5VpR5S",218307802,François Caron 🇨🇦 (💉❎5️⃣),Milnoc,"Ottawa, Ontario",NEGATIVE,0.997891963,3,0.305740237
Fri Dec 16 20:04:37 +0000 2022,0,1.60E+18,fr,False,"<a href=""http://octranspo1.com"" rel=""nofollow"">OC Transpo Direct</a>",81 Clyde : Le trajet est annulé entre station Tunney's Pasture 15h05 et Merivale/Kimway 15h30. Prochain trajet est 30 minutes plus tard.,444791191,OC Transpo Direct,OCTranspoDirect,"Ottawa, Ontario, Canada",NEGATIVE,0.984749913,1,0.507386148
Fri Dec 16 20:04:34 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Digitus1 I think today it's 2 sheep deciding that the wolf should go make dinner for them at his expense.,1.06E+18,Rock 🪨 🎸 🤑🖤,1Objectivist,"Ottawa, Ontario",NEGATIVE,0.997238874,3,0.292568117
Fri Dec 16 20:04:27 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@REDBLACKS @natebehar11 I've heard of that guy. He's kind of a big deal.,2421551016,Moe Loiselle,MoeLoiselle,"Ottawa, Ontario",POSITIVE,0.99950254,3,0.316345692
Fri Dec 16 20:04:27 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@catkinson_chris @PoppedCulture You’d think so,86131396,Dave Merritt,GoldenSeals,Ottawa,POSITIVE,0.98585391,3,0.243427187
Fri Dec 16 20:04:26 +0000 2022,0,1.60E+18,fr,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@eale_patrick Congrès de son parti  le 19 prochain ...,292302172,Ovivo,O_Bata,Ottawa,NEGATIVE,0.718014896,5,0.264747351
Fri Dec 16 20:04:25 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Teao0004 @ctvottawa But why force them, if WFH has been delivering equal, or sometimes better, results? This seems… https://t.co/9WqyZEH69B",207664048,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario",NEGATIVE,0.996974587,3,0.340165019
Fri Dec 16 20:04:25 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@drsimonegold Try and imagine a situation where masking reduces the transmissibility of a disease. Try real hard.,7.17E+17,Andrew Hall,AndrewHallCan,"Ottawa, Canada",NEGATIVE,0.993503749,2,0.308416009
Fri Dec 16 20:04:24 +0000 2022,0,1.60E+18,pt,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@dellsoares @hudes_ @anasavini Ficou lindo! Curtam bastante!!!,3084572866,Mayra 🧚🏼‍♀️,MayraBG28,"Ottawa, Ontario",NEGATIVE,0.991879284,5,0.294505924
Fri Dec 16 20:04:24 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@goldenseeker97 Thank you Amani!,123404256,Sahira| Crowning Essence will be 2023's book,Bittersweetbook,"Ottawa, Ontario",POSITIVE,0.999777734,5,0.691135466
Fri Dec 16 20:04:24 +0000 2022,0,1.60E+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#AbortionIsHealthCare https://t.co/nJgd77uU4H,21924023,Kate Headley,MsCommuniKate,Ottawa,NEGATIVE,0.990409136,1,0.268166184
Fri Dec 16 20:04:17 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Maxlock911 it’s what twitter spaces was based on and is honestly better,18497606,brandon.hbar,itsbrandond,"Ottawa, Canada",POSITIVE,0.994876921,5,0.370419681
Fri Dec 16 20:04:14 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@stephen_taylor Western society reached its apogee just before 9/11. It has become increasingly broken since then.… https://t.co/eXjYTSXAoV,377703688,20/40 Hindsight 0/0 Foresight 🇨🇦,ErikWessman,Ottawa,NEGATIVE,0.998534799,2,0.335827649
Fri Dec 16 20:04:09 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@aamnaqureshi_ yeah, but hopefully I'll find one who won't be just looking for a token POC or Muslim author. ☺️",123404256,Sahira| Crowning Essence will be 2023's book,Bittersweetbook,"Ottawa, Ontario",POSITIVE,0.658472598,3,0.283412099
Fri Dec 16 20:04:08 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EganYune @psac_afpc The fastest way to make Canada better is to rid the Country of Trudeau and all Liberal for tha… https://t.co/nQMXCSCYj9,414247520,Action Ottawa,ActionOttawa,Ottawa Ontario Canada,NEGATIVE,0.989106715,1,0.285661936
Fri Dec 16 20:04:07 +0000 2022,1,1.60E+18,en,False,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>","“I think this price of ($499,000) is probably about right. I don’t believe it’s the most desirable building in the… https://t.co/RcQqiVgKAm",23365803,Alex Boutilier,alexboutilier,Ottawa,NEGATIVE,0.994134724,3,0.306208789
Fri Dec 16 20:04:06 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HollyBriden Another Ukraine flag supporter, that dislike what @elonmusk is currently doing, pretty sure she suppor… https://t.co/51ZCGh8QFe",73171833,🇨🇦Mr. Nice Guy PaPaBear🐻,luclad,"Ottawa, Ontario",NEGATIVE,0.996598184,1,0.320813984
Fri Dec 16 20:04:05 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ThePME What a fuckin square, man.",193370714,Rob,robmacfarlane21,"Ottawa, Ontario",NEGATIVE,0.997038841,1,0.696098626
Fri Dec 16 20:04:01 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Tbomb54 Good bourbon!,1115221963,Jamie Gagnon,jamiegagnon99,"Ottawa, Ontario",POSITIVE,0.999093056,5,0.5433743
Fri Dec 16 20:03:55 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NormDevine Of  course that’s the side of the pond where your Topflite was Norm too - right?,248389622,rick casey,rickc565,Ottawa ,NEGATIVE,0.996616066,3,0.304611802
Fri Dec 16 20:03:54 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WaikiHarnais Room being hall?,192356178,Ruth Oladeru,RuthOladeru,"Ottawa, Ontario",NEGATIVE,0.986502111,1,0.312610894
Fri Dec 16 20:03:54 +0000 2022,0,1.60E+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CarymaRules https://t.co/KlpY8MeC9G,233684127,Rick,UncleRickee,"Ottawa, Canada",NEGATIVE,0.99300015,5,0.235390455
Fri Dec 16 20:03:54 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",it abended (pain),2430799471,ess 🎄,aegisunmerge,"Ottawa, Canada",NEGATIVE,0.99815613,1,0.474772662
Fri Dec 16 20:03:53 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@KimberCanada49 Of the Triffids?,389376932,Rob Burgess 🇨🇦 @Rob_Burgess@mastodon.cloud,rbdwarf,"Ottawa, Ontario",NEGATIVE,0.990629256,1,0.283312917
Fri Dec 16 20:03:52 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[2/2] To donate, please go to our website: https://t.co/9P00wvM14D, and click on the DONATE button located in the t… https://t.co/npJRgOplUj",7.03E+17,CRC Rideau-Rockcliffe CRC,CRCRR_RRCRC,"Ottawa, Ontario",NEGATIVE,0.984899759,1,0.352602273
Fri Dec 16 20:03:47 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This snow day did not stop our Grade 5's from participating in a marble maze challenge using lego. #ocsbSteam… https://t.co/hwTMpAc2Nf,3593316622,Ms. Brigitte (she/her),MsBrigitteSTB,"Ottawa, Ontario",POSITIVE,0.526052237,1,0.378801137
Fri Dec 16 20:03:44 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",It's a Winter Wonderland here in Western Quebec..... https://t.co/OfU80U0tC0,1.53E+18,End Game,EndGame29444338,"Gatineau,Qc",POSITIVE,0.996260703,5,0.343405128
Fri Dec 16 20:03:42 +0000 2022,0,1.60E+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@dog_rates @SMimeault,185290337,ʜᴀʏʟᴇʏ,hayleymoodie,"Ottawa, Ontario",NEGATIVE,0.977344215,5,0.285722882
Fri Dec 16 20:03:42 +0000 2022,1,1.60E+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Congratulations/félicitations @CarlyDybka! https://t.co/ZT2IJT58x1,198642954,Communications Community Office,CCOBCC,"Ottawa, Ontario",POSITIVE,0.992748439,5,0.472926319
Fri Dec 16 20:03:37 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@atRachelGilmore What pairs best with a 7/11 negroni?,479866469,Walter,OttawaMusicBus,"Ottawa, ON",NEGATIVE,0.854207337,5,0.276773512
Fri Dec 16 20:03:34 +0000 2022,2,1.60E+18,in,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You weren't ... you were born ""Hanan Qahwaji"" in Lebanon. https://t.co/r9omMJC4bE",36451365,CC,canadiancynic,Ottawa,NEGATIVE,0.994798183,1,0.438500345
Fri Dec 16 20:03:26 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@bzzltyr55 @JacobRoggero @TJMcBrideNBA Masai knows that too,155272817,Lazron,Lazron,Ottawa ,NEGATIVE,0.969975352,5,0.286821932
Fri Dec 16 20:03:21 +0000 2022,0,1.60E+18,zh,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@VerlasseIolati 最后这事儿到底有正式结论没有？到底因为什么导致的事故。我一直记得这事儿但是不知道后继…,49913,virushuo,virushuo,"Ottawa, ON",NEGATIVE,0.934458733,1,0.42727986
Fri Dec 16 20:03:15 +0000 2022,0,1.60E+18,fr,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@benjimk @PatrickNkanga2 @Muyumba @Muyumba et @PatrickNkanga2 dans le même poll! https://t.co/diY5OXPcWm,3413583603,ғᴀʙʀɪᴄᴇ ᴍᴠɪᴛᴀ,fabrice_batu8,"Ottawa, Ontario",NEGATIVE,0.99155432,1,0.359301567
Fri Dec 16 20:03:14 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JenniferRobson8 @tylermeredith @_LizMulholland Is this a lack of political will thing? Or the bureaucratic risk-av… https://t.co/UpY8VxGBMW,8.52E+17,Lisa Fast,lisavation,"Ottawa, Ontario",NEGATIVE,0.999455631,1,0.457755119
Fri Dec 16 20:03:13 +0000 2022,0,1.60E+18,es,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@FrankElMakina Sería bueno un reality 24 horas,4716164239,jorge,jorgesimonleyv1,"Ottawa, Ontario",NEGATIVE,0.897637784,4,0.256626129
Fri Dec 16 20:03:10 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@ryanjreilly Hey boss, will need to take a few months off( possibly 84 months. Do you think you can hold my job?",1.18E+18,Bonnie boyce,Bonnieboyce11,"Ottawa, Ontario",NEGATIVE,0.990530431,1,0.345653832
Fri Dec 16 20:03:00 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Deadly_Aoife She got the push they think Sasha deserved.,275274156,Tom,TQSherwood,"Ottawa, Ontario, Canada",NEGATIVE,0.974498868,5,0.529101729
Fri Dec 16 20:02:59 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@ChristophSolar I'll take my chances with the fire ants.,35745942,David Hicks,ALL_CAPS,"Ottawa, ON, Canada",POSITIVE,0.994045079,4,0.369829744
Fri Dec 16 20:02:54 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good thing we got our decorations up before today’s Snow Day! It’s beginning to look a lot like Christmas!… https://t.co/7A3MvWUst2,1.04E+18,Personalized Learning Centre OCSB,PLCocsb,"Ottawa, Ontario",POSITIVE,0.964272201,4,0.539581716
Fri Dec 16 20:02:53 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@theartofadriane So by that logic you owe $$$ to every piece of media you ever 'looked' at which influenced you. No… https://t.co/ZthCBMW8Ij,38452080,Paul Deschamps,pdescham49,Ottawa,NEGATIVE,0.997710466,1,0.666044235
Fri Dec 16 20:02:53 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MelissaLMRogers @joe_warmington Very kind - thank you for being a kind human being - we need more people like you.,1.48E+18,Ⓢⓣⓔⓟⓗⓐⓝⓘⓔ 🇨🇦,NienieGiggles,"Ottawa, Ontario",POSITIVE,0.997155428,5,0.386592954
Fri Dec 16 20:02:51 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JeffreyStClair3 Yeah, run by the Dearborn Independent.",1.49E+18,Randy Barnhart (he/him) 👨🏽‍🦯⚒🖖🏽🐋📚🌻,RandyBarnhart9,"Ottawa, ON, Canada",NEGATIVE,0.985054076,5,0.355039388
Fri Dec 16 20:02:51 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ememess He's going to intentionally crash his jet and then, sneering, tell everyone it's OK to report on its posit… https://t.co/zj6BKdLHSJ",88829656,Matt Moore,MattMooreWrites,"Ottawa, ON",NEGATIVE,0.750908673,1,0.316704899
Fri Dec 16 20:02:48 +0000 2022,0,1.60E+18,en,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Dayton Playford of Alberta competed in the #WorldSkills2022 Welding competition in Cleveland, USA.  

Here is what… https://t.co/z1C0CFHbR3",40322542,Skills Canada,Skills_Canada,"Ottawa, Ontario",NEGATIVE,0.991678894,4,0.263941348
Fri Dec 16 20:02:48 +0000 2022,0,1.60E+18,en,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Run out of time to wrap gifts because you were too busy shopping? Our Charity #GiftWrap station volunteers will tak… https://t.co/QImlq9SvYP,71253067,St. Laurent,StLaurentCentre,Ottawa,NEGATIVE,0.999120772,1,0.498846352
Fri Dec 16 20:02:45 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anyone else having an issue with there @Ledger nano x resetting itself to factory. Forcing you to recover your acco… https://t.co/3w8sML59Tr,1.44E+18,Capt. Dill | S⭕️L,Diamondhandz91,"Ottawa, Ontario",NEGATIVE,0.99934715,1,0.435764045
Fri Dec 16 20:02:45 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Martin00749147 @ctvottawa Might you not have preferred more flexibility? The Pandemic WFH was a global experiment… https://t.co/bQxvr6sLhv,207664048,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario",NEGATIVE,0.990297973,1,0.244954869
