,time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,classifier_dilbert.label,classifier_dilbert.score,classifier_bert.label,classifier_bert.score
0,Mon Dec 05 20:34:40 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SEAbuoy @msdianecardoso @NJDevil00 They jelly cause they ain’t pretty.,1.58e+18,Cole's 50 goals season,caufieldmania,"Ottawa, Canada",NEGATIVE,0.998866915702819,2 stars,0.34809076786041204
0,Mon Dec 05 20:34:39 +0000 2022,0,1.6e+18,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@moicestyann_ @barth_gelo Ahh… pas étonnant 🤣pour ca je me limite à qql pers sur Twi football,1.1000000000000001e+18,Abou Gonzalez Messi,Abou_dembouzz,,NEGATIVE,0.9920972585678101,3 stars,0.323021411895751
0,Mon Dec 05 20:34:36 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@justinhendrix I’m torn. It is impressive if inane,14352562.0,bryson,Bryson_M,Toronto/Ottawa,POSITIVE,0.9946649074554441,2 stars,0.335140913724899
0,Mon Dec 05 20:34:36 +0000 2022,0,1.6e+18,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JeanEti86705066 @Nlp78767029 @YvesDidier9 C’est seulement quand c’est pour vous , vous mesurez très vite la haine… https://t.co/lvwpbIabwU",1.44e+18,Lauuuuu🇨🇲🇨🇦,LSerresse,"Ottawa, Ontario",NEGATIVE,0.9763541221618651,1 star,0.30613878369331304
0,Mon Dec 05 20:34:34 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",May be a bit niche but I don’t think *anyone* has read this yet so I’m RTing https://t.co/Bygsk6vLC6,214742365.0,systemchalk,systemchalk,"Ottawa, Ontario",NEGATIVE,0.9974783062934871,3 stars,0.32259225845336903
0,Mon Dec 05 20:34:33 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We were busy last week! 
🦾40+ teens got to visit our campus and meet with undergrad students showcasing their proje… https://t.co/zLkp4P2VOT",3188946804.0,uOttawa Maker Mobile,uOMakermobile,"Ottawa, Ontario",POSITIVE,0.86312460899353,5 stars,0.525761127471923
0,Mon Dec 05 20:34:33 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@TalktoARYZE that's a beauty!,8.49e+17,Rodney Wilts,RodneyWilts,"Ottawa, Ontario",POSITIVE,0.9997265934944151,5 stars,0.7073399424552911
0,Mon Dec 05 20:34:31 +0000 2022,1,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@nationalpost A reminder that no Canadian is guilty of a crime unless the Court is convinced, beyond a reasonable d… https://t.co/QGwRNtpBWw",474491972.0,David Law,davidkeithlaw,"Ottawa, Ontario",NEGATIVE,0.9828765988349911,1 star,0.47830659151077204
0,Mon Dec 05 20:34:28 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@worldhockeyrpt Here’s a keep-5 bugger:
Competitive 14-team H2H bangers league w 20man rosters. G/A/Pts/Ppp/+-/Sog/… https://t.co/ewke2KxqyZ",288489684.0,JPW,theJPW,Ottawa,NEGATIVE,0.9773872494697571,5 stars,0.341032445430755
0,Mon Dec 05 20:34:26 +0000 2022,1,1.6e+18,tr,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HepcannHakannn @Fenerbahce Doğru, Danimarka... :) komiklik tüvit atayım dedim elime gözüme bulaştı.
Senden ötürü!… https://t.co/loaP4dkpxO",138406027.0,Baris Tumok,baristumok,"Ottawa, Ontario",NEGATIVE,0.9725152254104611,1 star,0.45053720474243103
0,Mon Dec 05 20:34:26 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",100%. It disgusts me how little people and our institutions care. https://t.co/CanImFJxzN,376891893.0,Ryan Forsyth,BigredRyan01,"Ottawa, Ontario",NEGATIVE,0.9994789958000181,5 stars,0.38131761550903304
0,Mon Dec 05 20:34:25 +0000 2022,2,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PatStaresAt lmk if you want me to lose you some more matches, I been playin for him",1966964984.0,Gianni Matragrano,GetGianni,"Ottawa, Ontario",NEGATIVE,0.9782494306564331,5 stars,0.41770660877227705
0,Mon Dec 05 20:34:20 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@LeonMarksitDown @PierrePoilievre wow! I can see that worked well in communist countries didn't it 😂🤣😂🤣,1.49e+18,Lise la Mimi 🇨🇦🇺🇦,Lise_laMimi,"Ottawa, Ontario",POSITIVE,0.979363977909088,1 star,0.43380865454673706
0,Mon Dec 05 20:34:19 +0000 2022,0,1.6e+18,fr,False,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>","This Just In: Rouge Hermès Matte Metallic Lipstick, Maater Cosmetics Celestial Bodies Gamma Illuminating Body Oil,… https://t.co/vb1Uzz8wuU",27646245.0,Ottawa Sun,ottawasuncom,"Ottawa, Canada",NEGATIVE,0.9891645312309261,5 stars,0.23238608241081202
0,Mon Dec 05 20:34:18 +0000 2022,1,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HeatherBadenoch I wonder how many deaths there have been in Canada of people ""waiting to be seen""?",1.38e+18,🆂🅲🅸🅴🅽🅲🅴 ⚡️ Figuring out the World,ScienceFOTW,"Ottawa, Canada",NEGATIVE,0.996215164661407,1 star,0.46536260843276905
0,Mon Dec 05 20:34:16 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@IanJaegerNPC No just the tabloids...,8.26e+17,Robert Reid,RobertR29718111,"Ottawa, Ontario",NEGATIVE,0.990014553070068,1 star,0.35816150903701705
0,Mon Dec 05 20:34:16 +0000 2022,0,1.6e+18,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@iempyreen @nessouwww calcul mental que si tu me dis qui tu as voté aux élections présidentielles de 2022,1.33e+18,disco.☔️,discofumier,"Ottawa, Ontario",NEGATIVE,0.9670617580413811,1 star,0.3345348238945
0,Mon Dec 05 20:34:14 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@travisyost @zh_143 @TSNHockey That guy was a solid player. Good vibes in the locker room.,1.5899999999999997e+18,Jersey McGee,SensJersey,"Ottawa, Ontario",POSITIVE,0.9997346997261041,4 stars,0.467025309801101
0,Mon Dec 05 20:34:12 +0000 2022,1,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RNCResearch @VladPut09069426 Such an evil man 😱,1.48e+18,Sternschnuppe,Schnuppe100,"Gatineau, Québec",NEGATIVE,0.990288734436035,1 star,0.7400517463684081
0,Mon Dec 05 20:34:12 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Attending the annual ceremony of Installation at Dochert Chapter No
 210 tonight, in the lovely town of Arnprior",1354474412.0,Corey Snow,Corey23Snow,Ottawa Ontario,POSITIVE,0.9973449110984801,5 stars,0.477243155241012
0,Mon Dec 05 20:34:07 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Advance CBSA Declaration option now available at Québec City Jean-Lesage International Airport: Making your customs… https://t.co/OqD0akrl93,413529865.0,Tamara M-K,TTRRMK,"Ottawa, ON",NEGATIVE,0.95398724079132,4 stars,0.37212479114532404
0,Mon Dec 05 20:34:06 +0000 2022,0,1.6e+18,en,False,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",Advances in Engineering series (https://t.co/z88AyyKu1y)  Extreme strain rate deformation of nacre-inspired graphen… https://t.co/fcgt15nAuS,3267545550.0,Advances Engineering,AdvancesENG,"Ottawa, Ontario",NEGATIVE,0.981200158596038,2 stars,0.27554479241371105
0,Mon Dec 05 20:34:03 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@TheRealKeean Perfect spokesperson for the gun lobby 

https://t.co/CabEcv8IOi",3677053517.0,Wally Kibler,Brewski2020,"Ottawa, Ontario",NEGATIVE,0.9784753322601311,5 stars,0.7060310244560241
0,Mon Dec 05 20:34:01 +0000 2022,0,1.6e+18,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vraiment Tite, tu fais sortir Vini et tu gardes Neymar. Ok 👍🏾",624088325.0,Milcham,DanyMerengue,"Ottawa, Ontario",NEGATIVE,0.9855245947837831,5 stars,0.506868124008178
0,Mon Dec 05 20:33:58 +0000 2022,0,1.6e+18,da,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#nowplaying @ryuichisakamoto - Forbidden Colours (#gabrialwak Remodel) https://t.co/anhrRlTviu,2989152206.0,No Filter on CHUO FM,nofilterchuofm,"Ottawa, Canada",NEGATIVE,0.9956252574920651,1 star,0.302911281585693
0,Mon Dec 05 20:49:57 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Run an internal selection process
Hear the challenges with the process, particularly from EE groups
Run post mortem… https://t.co/yszDuxvx0o",26007166.0,Shamir Kanji,shamirkanji,"Ottawa, Ontario",POSITIVE,0.765593349933624,5 stars,0.39210110902786205
0,Mon Dec 05 20:49:47 +0000 2022,0,1.6e+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CaptorFN @mellyygz,1.3e+18,Sleqo 🇨🇦,sleqo,OTTAWA ,NEGATIVE,0.9678466916084291,1 star,0.27695873379707303
0,Mon Dec 05 20:49:45 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","They want our veterans dead.

https://t.co/1hMmjCLhuM",1.5899999999999997e+18,Bogus Horns,BogusHorns,"Ottawa, Ontario",NEGATIVE,0.9987260699272151,1 star,0.531999170780181
0,Mon Dec 05 20:49:45 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@bearswim ""I disagree with what you say, but I will defend to the death your right to say it."" Evelyn Beatrice Hall… https://t.co/MZhtEdknZI",1.3e+18,Jonathan Got,JonathanGot3,"Ottawa, ON",NEGATIVE,0.962093889713287,1 star,0.229433670639991
0,Mon Dec 05 20:49:42 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@azurillturtle waddahell hes so cute,2430799471.0,ess 💙💛,aegisunmerge,"Ottawa, Canada",POSITIVE,0.995776891708374,5 stars,0.49347388744354204
0,Mon Dec 05 20:49:40 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I went down a different #Medium path today. I wrote about The Truth About Breaking Family Addiction Cycles.… https://t.co/zYeY2bESIq,1.55e+18,Carrie,Carrie_Medium,Ottawa,POSITIVE,0.7485417127609251,1 star,0.344646990299224
0,Mon Dec 05 20:49:38 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Iconic_Messi @433 Why tho,1.29e+18,plixun,plixun_,"Gatineau, Québec",NEGATIVE,0.9989746809005731,5 stars,0.515555739402771
0,Mon Dec 05 20:49:38 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",New City of Ottawa registration system for rec and swimming  (without PDF as that would make it too easy for you).… https://t.co/xc0FaKeXmH,29117125.0,cliff wardle,winemaker1960,Ottawa,NEGATIVE,0.989689588546752,4 stars,0.36869701743125904
0,Mon Dec 05 20:49:36 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Thank you @TorontoStar for the warm welcome to your new office. Fielded lots of thoughtful questions from the Toron… https://t.co/etihvfnY8F,8.1e+17,David L. Cohen,USAmbCanada,"Ottawa, Ontario",POSITIVE,0.9997028708457941,5 stars,0.578777134418487
0,Mon Dec 05 20:49:32 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JoyceMaalem @Yankeelibrarian I’m sure Trea had the final word. I also know that he would have weighed what was in… https://t.co/iHp7XAYoNz,1.38e+18,ROSS ATKINS CONSCIENCE,RobertW47044430,"Ottawa, Ontario",NEGATIVE,0.9974704980850221,3 stars,0.263329267501831
0,Mon Dec 05 20:49:24 +0000 2022,78,1.6e+18,en,False,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Josh Norris is a main character always 😂

#SoupBloop https://t.co/GQd4j05ACH",43885373.0,Ottawa Senators,Senators,"Ottawa, ON, Canada",NEGATIVE,0.9946911931037901,4 stars,0.34920772910118103
0,Mon Dec 05 20:49:23 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Revolvermag Black album is waaaaay to high up on this list. It's just above that yellow one they just put out.,1.28e+18,Tumbletooter,tumbletooter,"Ottawa, Ontario",POSITIVE,0.9949983358383171,1 star,0.256346136331558
0,Mon Dec 05 20:49:19 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Although technically correct that there was no back rent, there was a still an outstanding court order for $58K to… https://t.co/eDBiMPniMf",163856127.0,joemorin73@mstdn.ca 🇨🇦,joemorin73,"Ottawa, Canada",NEGATIVE,0.9836875200271601,4 stars,0.293332159519195
0,Mon Dec 05 20:49:19 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@t_NYC I love the songs in Encanto, some of them hit right in the feels, like ""what else can I do?"" and ""Surface pr… https://t.co/AQLqT9OVVw",34286453.0,Lely,lelykanawati,"Ottawa, Canada",POSITIVE,0.9988817572593681,4 stars,0.3849818110466
0,Mon Dec 05 20:49:18 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you 🇨🇦 and 🇪🇺for your continued support. 

We must ensure that the situation facing Venezuelan refugees and m… https://t.co/tZIIhNAzOw",106759048.0,Mélanie Gallant,MelGalla,"Ottawa, Ontario",POSITIVE,0.9991351962089531,5 stars,0.614884376525878
0,Mon Dec 05 20:49:16 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@trudeflo @LabSteinberg @JazlynBorges @GoldenbergLab @jkagan1 @pascal_devant @Synth_Immune Congrats!!!,2458599408.0,menno oudhoff,MennoOudhoff,"Ottawa, Canada",NEGATIVE,0.702927708625793,1 star,0.384986072778701
0,Mon Dec 05 20:49:08 +0000 2022,0,1.6e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GoldenGrognard @DyingBreedTT https://t.co/raW8rQDdWU,1.57e+18,Philomancer,philomancer76,"Ottawa, Ontario",NEGATIVE,0.99607902765274,5 stars,0.267075300216674
0,Mon Dec 05 20:49:05 +0000 2022,0,1.6e+18,und,False,"<a href=""http://bojnberry.ca"" rel=""nofollow"">Autowa Rollover Counter</a>",#OttTraffic #autowa #Ottawa https://t.co/MBorcKOkG5,9.69e+17,Autowa Rollover Counter,AutowaRollover,"Ottawa, Ontario",NEGATIVE,0.9964549541473381,1 star,0.26540613174438404
0,Mon Dec 05 20:48:57 +0000 2022,0,1.6e+18,en,False,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>",Today is #InternationalVolunteerDay. We want to take the time to thank all our amazing volunteers! Thank you for yo… https://t.co/hy2spYNigE,82692359.0,Canadian Bar Assoc.,CBA_News,"Ottawa, Ontario, Canada",POSITIVE,0.9989234805107111,5 stars,0.7549200057983391
0,Mon Dec 05 20:48:55 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@leeberthiaume Original or extended?,19085137.0,alkors@mstdn.ca,alkors,Ottawa,NEGATIVE,0.9008266925811761,1 star,0.311899334192276
0,Mon Dec 05 20:48:49 +0000 2022,2,1.6e+18,ar,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",عندما يتحدث الركراكي عن اسبانيا. نرفع سقف التوقعات عاليا ونتفائل خيرا. تفائلوا خيرا تجدوه. ♥️♥️🇲🇦🇲🇦 https://t.co/SoOHkCbL1S,1.16e+18,Warda 🌹,channelsmith0,"Ottawa, Ontario",NEGATIVE,0.8720380067825311,1 star,0.394286811351776
0,Mon Dec 05 20:48:48 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@elonmusk @MuskUniversity In Canada We performed medically assisted suicide on the truth,2289833183.0,Codie,CodieTalks,Ottawa,NEGATIVE,0.960467934608459,1 star,0.5089643597602841
0,Mon Dec 05 20:48:45 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SensFanNL What movie,1.42e+18,Alex,alex_kellyy,"Ottawa, Ontario",NEGATIVE,0.873015642166137,5 stars,0.284750759601593
0,Mon Dec 05 20:48:39 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@thenorthernfox @JesseJerdak Ok I'm just... flabbergasted. 

I was around and playing during that time... and I'll… https://t.co/HHmihWrJE5",3239321383.0,Lo-Ho-Ho,Los_Lair,"Gatineau, Québec",NEGATIVE,0.9319466948509211,3 stars,0.30187213420867903
0,Mon Dec 05 20:48:36 +0000 2022,1,1.6e+18,fr,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Beugrefidelpio @toumi386 @booba Mdrr tu trembles a l'heure la je sais😂😂,1.0800000000000001e+18,SheistyMan 🐍,AlphaDiakit9,"Ottawa, Ontario",NEGATIVE,0.9913007616996761,1 star,0.52213042974472
0,Mon Dec 05 20:48:29 +0000 2022,1,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@comma_chameleon Doo-Wop,1447951549.0,𝘽𝙧𝙮𝙖𝙣 𝙋𝙖𝙨𝙨𝙞𝙛𝙞𝙪𝙢𝙚,BryanPassifiume,"Ottawa, Ontario",NEGATIVE,0.9856563806533811,5 stars,0.321666300296783
0,Mon Dec 05 20:48:25 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@elonmusk @MuskUniversity Medically assisted dying in Canada and covid have approximately the same death toll is th… https://t.co/eX2bGSd21q,2289833183.0,Codie,CodieTalks,Ottawa,NEGATIVE,0.9955316781997681,1 star,0.638965845108032
0,Mon Dec 05 20:48:22 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is stomach turning. https://t.co/cX30WeWSro,17316482.0,Stephanie Dunlop,stephdunlop,Toronto/Ottawa,NEGATIVE,0.9975721240043641,1 star,0.41193884611129705
0,Mon Dec 05 20:48:22 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@geriinbarrie @JimMurp77852985 @globeandmail 😂

Not that I agree with online poll either, but saying all this and n… https://t.co/pNFRTksvvj",1.49e+18,Against Injustice,NoInjustice613,"Ottawa, Ontario",NEGATIVE,0.9950085878372191,1 star,0.41207361221313404
0,Mon Dec 05 20:48:21 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",It’s just amazing to me that some guy on twitter called Gulag Gulagovich has to explain this all to you. What is yo… https://t.co/ooztvUD7Kq,260084631.0,Gulag Gulagovich Gulagov,glevonian,"Ottawa, Ontario",POSITIVE,0.9995012283325191,5 stars,0.6017904281616211
0,Mon Dec 05 20:48:16 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CTVNews How Could This Even Happen? Where are our security services?,1.5e+18,Ukrainian Christmas - December 25,russellpallson,"Ottawa, Ontario",NEGATIVE,0.999427199363708,1 star,0.5248253345489501
0,Mon Dec 05 20:48:13 +0000 2022,0,1.6e+18,fr,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Si [le chef du Bloc québécois] me disait qu’il voulait [cesser de faire campagne sur le dos de] l’Université d’Otta… https://t.co/3nDDoylA9W,95418354.0,Jean-Pierre Couture,ProfCouture,"Hull, Québec",NEGATIVE,0.979774296283721,1 star,0.39490869641304005
0,Mon Dec 05 20:48:11 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@InaVW Thank you. It's been a rough journey. 💜,1545750680.0,Ela Meadows,ElaJMeadows,Ottawa,POSITIVE,0.996917009353637,5 stars,0.5537561178207391
